"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
0.166314692447167,0.0610290607498237,0.156767382599199,0.116811066618129,0.220065526028395,0.103254459410266,1.65995107566235,6.36001333205008,0.941385145766155,0.533248853631129,0.104273753185293,0.166314692447167,0.124188399496397,0.0469208211143695,0.27906976744186,0.717601102941177,0,10.6640625,10.6640625,0.0488535086960284,"mm"
0.158177527079898,0.0572696929311232,0.142610169491525,0.123152542372881,0.184135593220339,0.0609830508474576,2.18343647623082,8.26705975781274,0.919236443467255,0.439595059345841,0.137152542372881,0.158177527079898,0.120504350940486,0.0471512770137525,0.274285714285714,0.381370192307692,0,4.96875,4.96875,0.0470911949685535,"mm"
0.15309323028191,0.0702738002937636,0.138116591928251,0.109153961136024,0.224083707025411,0.114929745889387,3.50932869006443,22.1848703372015,0.953563082464324,0.674790730553172,0.115683109118087,0.15309323028191,0.107974913821924,0.0469208211143695,0.27906976744186,0.389389534883721,0,6.046875,6.046875,0.042223720181253,"mm"
0.165176962328055,0.0634454235258986,0.157911764705882,0.118794117647059,0.222147058823529,0.103352941176471,1.87483600041585,7.32237828059436,0.945743923019071,0.598426429390677,0.153588235294118,0.165176962328055,0.130833240622285,0.0474777448071217,0.27906976744186,1.10271516393443,0,11.4375,11.4375,0.057141302770927,"mm"
0.208302944913337,0.0577974212728604,0.229590443686007,0.151706484641638,0.252525597269625,0.100819112627986,1.68865065943242,5.40440998231226,0.912571072329949,0.339593401692788,0.247508532423208,0.208302944913337,0.127673571592743,0.0471976401179941,0.27906976744186,0.524439102564103,0,5.5078125,5.5078125,0.0607312538731667,"mm"
0.164387910743813,0.0613074559860021,0.152536333802157,0.11774964838256,0.220337552742616,0.102587904360056,2.39946204193085,10.2865010722009,0.934607104597207,0.497827806453007,0.123591186122832,0.164387910743813,0.120255401541105,0.0469667318982388,0.27906976744186,1.22676809210526,0,18.984375,18.984375,0.0316571313861287,"mm"
0.173084527549406,0.0589048834108765,0.171009440813362,0.125461147421932,0.222556281771968,0.0970951343500363,1.5584840863582,6.1831689091182,0.941984672130482,0.524561781612415,0.12718954248366,0.173084527549406,0.119627652598941,0.0470127326150832,0.27906976744186,1.05008627300613,0,9.515625,9.515625,0.0822144949933997,"mm"
0.174982950288459,0.0705324783641449,0.183284757778653,0.126049625836944,0.2336825521859,0.107632926348956,1.4434580165467,4.98826082042491,0.939384502323821,0.524491505521521,0.126711303662859,0.174982950288459,0.130093253681207,0.0470588235294118,0.277456647398844,0.763527684563758,0,7.6875,7.6875,0.0687199572725654,"mm"
0.165753662580955,0.0569627234385899,0.152578125,0.1222265625,0.21505859375,0.09283203125,2.10110080784527,9.64409116978643,0.934620294372159,0.49455898254617,0.1276953125,0.165753662580955,0.111110602281908,0.0473840078973346,0.27906976744186,0.413113317757009,0,7.0078125,7.0078125,0.0369879797344283,"mm"
0.177787371619731,0.0703989514983153,0.153866120218579,0.126612021857924,0.25198087431694,0.125368852459016,2.06257723050449,8.06172321435512,0.92758201013442,0.497184424115971,0.125751366120219,0.177787371619731,0.122512710586295,0.0471512770137525,0.27906976744186,0.723299050632911,0,12,12,0.0321226728723404,"mm"
0.153899599959782,0.0732979733231851,0.136451716393969,0.107616297722169,0.220891883221046,0.113275585498877,1.90624943648636,6.74481912005142,0.945098529651371,0.609361940389175,0.119204363169714,0.153899599959782,0.122241485198113,0.0470127326150832,0.27906976744186,0.398111979166667,0,6.5625,6.5625,0.0631302521008403,"mm"
0.19217087529543,0.066917593397914,0.210949565217391,0.126219130434783,0.250782608695652,0.12456347826087,1.6756348421564,5.94790512636372,0.922506856072956,0.414515592240922,0.123589565217391,0.19217087529543,0.11870579326267,0.047244094488189,0.277456647398844,1.04105113636364,0,10.171875,10.171875,0.0601638504864311,"mm"
0.19608907020316,0.0649927101696936,0.214354066985646,0.132552772305094,0.253520968195891,0.120968195890796,1.76524832108482,6.62408723260167,0.93201461853504,0.47300561020621,0.265578384463833,0.19608907020316,0.120254795445772,0.0469667318982388,0.27906976744186,1.37913851351351,0,18.9140625,18.9140625,0.0668565258665043,"mm"
0.196001233774554,0.0662281705363314,0.214624813153961,0.132005979073244,0.258319880418535,0.126313901345291,1.67633887614956,5.67300561758317,0.926924725914329,0.43692529951524,0.273470852017937,0.196001233774554,0.115443525427963,0.0469208211143695,0.27906976744186,0.938849803664921,0,9.703125,9.703125,0.0814620162446249,"mm"
0.182115774296699,0.0575410137779927,0.172957746478873,0.139718309859155,0.240140845070423,0.100422535211268,1.82940131876732,7.76542270875234,0.928921064191198,0.458990644071118,0.240845070422535,0.182115774296699,0.13237122179367,0.0471050049067713,0.277456647398844,0.747532894736842,0,7.6640625,7.6640625,0.091622006237321,"mm"
0.207138653602924,0.0593673065796123,0.224689119170984,0.149974093264249,0.259689119170984,0.109715025906736,1.79235540799407,7.00459424604629,0.911963098763412,0.344983634739568,0.275284974093264,0.207138653602924,0.127900749220267,0.0471976401179941,0.27906976744186,0.460731907894737,0,5.765625,5.765625,0.0487804878048781,"mm"
0.178013093534097,0.0594434288318166,0.174075907590759,0.136419141914191,0.230792079207921,0.0943729372937294,1.89859630457621,10.385595204584,0.945230116805593,0.545779047053914,0.258399339933993,0.178013093534097,0.124978856885642,0.048,0.277456647398844,0.71015625,0,7.359375,7.359375,0.0625248805732484,"mm"
0.165373693786849,0.0587941634489052,0.167691176470588,0.118588235294118,0.20475,0.0861617647058824,1.43286559164249,5.78318634495474,0.94691583710955,0.51444665773901,0.189926470588235,0.165373693786849,0.119610272314895,0.0470127326150832,0.277456647398844,0.677374588815789,0,11.0859375,11.0859375,0.0333353184646994,"mm"
0.182730534907019,0.0644396802340493,0.157062146892655,0.128700564971751,0.246892655367232,0.11819209039548,1.57554413569752,5.57252454171256,0.922559848444599,0.427289137406875,0.124067796610169,0.182730534907019,0.127864802673218,0.047244094488189,0.27906976744186,1.14593272900763,0,9.9375,9.9375,0.108054542571746,"mm"
0.17566748293439,0.0604547142936526,0.155672823218997,0.131081794195251,0.234195250659631,0.10311345646438,1.49221847567871,5.03396807941553,0.933767606774797,0.475729365403925,0.147968337730871,0.17566748293439,0.12746320031293,0.0475247524752475,0.27906976744186,0.979724702380952,0,8.9765625,8.9765625,0.0697596572270202,"mm"
0.175674666222452,0.0534268602311811,0.163804560260586,0.133980456026059,0.216977198697068,0.0829967426710098,2.01662706064329,8.43054116215486,0.929234151984817,0.417630349320413,0.133980456026059,0.175674666222452,0.129424694065751,0.0469667318982388,0.27906976744186,0.93635270979021,0,6.9375,6.9375,0.0683731808731809,"mm"
0.180348326520827,0.0578480487564101,0.171465069860279,0.133908183632735,0.235289421157685,0.10138123752495,1.51855886559897,4.87065767281957,0.923838666632391,0.424093271301059,0.128542914171657,0.180348326520827,0.125985973533546,0.0469667318982388,0.27906976744186,0.94189453125,0,6.5625,6.5625,0.0914994096812279,"mm"
0.185008837938989,0.0588276285968256,0.175988973121985,0.136237077877326,0.242949689869056,0.10671261199173,1.18952146948272,4.42682198046866,0.940831783292778,0.476759084582591,0.128807718814611,0.185008837938989,0.126191960786827,0.0470588235294118,0.277456647398844,0.986443014705882,0,6.890625,6.890625,0.110178248514596,"mm"
0.205610913424421,0.058315090383441,0.217988311288834,0.150206090433713,0.258984927714549,0.108778837280837,1.74995622809077,6.45258753540327,0.923356572632952,0.369644956112984,0.27922485389111,0.205610913424421,0.122153429954324,0.0470588235294118,0.27906976744186,1.24348159509202,0,7.21875,7.21875,0.0837920357787908,"mm"
0.183019703993461,0.0579365583526735,0.183941605839416,0.13407299270073,0.238306569343066,0.104233576642336,1.62134911273853,6.51773302830375,0.93345295893089,0.437368897930148,0.134175182481752,0.183019703993461,0.124693936746237,0.0477611940298507,0.274285714285714,0.713345864661654,0,6.328125,6.328125,0.0671296296296296,"mm"
0.167990611173953,0.0667905153045789,0.152244224422442,0.12509900990099,0.236105610561056,0.111006600660066,1.9740330397523,7.28752024779089,0.939401840208826,0.571640899529289,0.126254125412541,0.167990611173953,0.137036348005022,0.0471050049067713,0.27906976744186,1.02125726744186,0,12.1875,12.1875,0.0566274634456453,"mm"
0.175072468921461,0.0583758608303517,0.17490022172949,0.129312638580931,0.223237250554324,0.0939246119733925,1.1054864195762,3.72052769377588,0.947041743115067,0.522015719100265,0.130909090909091,0.175072468921461,0.130408343593913,0.0476663356504469,0.27906976744186,1.05694653614458,0,9.5859375,9.5859375,0.0602078239608802,"mm"
0.170463593456859,0.0669240441240474,0.153932901043135,0.120067662813645,0.233583309839301,0.113515647025655,1.95626882237521,7.43111601695211,0.939885138159729,0.548853653394926,0.115962785452495,0.170463593456859,0.129037151311897,0.0469208211143695,0.27906976744186,1.08442164179104,0,11.296875,11.296875,0.073040571692024,"mm"
0.170272304562,0.0689885583568287,0.147830508474576,0.127344632768362,0.239581920903955,0.112237288135593,2.50297698627432,10.6635165149908,0.93849499509898,0.577163169308654,0.134146892655367,0.170272304562,0.130908020066614,0.047808764940239,0.27906976744186,1.45662715517241,0,11.484375,11.484375,0.0968990193479989,"mm"
0.176320423522846,0.0677115401311867,0.151473643709119,0.126587148903424,0.241215852250866,0.114628703347441,1.91472916460068,7.75473996477456,0.929731885416796,0.498223730184021,0.133158907272028,0.176320423522846,0.131557629080728,0.0471976401179941,0.27906976744186,1.44036989795918,0,12.0234375,12.0234375,0.05802086916638,"mm"
0.159894205538309,0.0600825806316687,0.135207006369427,0.11781847133758,0.216019108280255,0.0982006369426752,3.05828379496375,15.3560957157457,0.926590985759195,0.485840395593291,0.117929936305732,0.159894205538309,0.11703703089227,0.0472906403940887,0.271186440677966,0.956401209677419,0,6.609375,6.609375,0.150831499144045,"mm"
0.173310062942057,0.0517193069753205,0.162693739424704,0.139857868020305,0.207796954314721,0.0679390862944162,2.16800305158995,8.92761856663578,0.927315000898137,0.458235006104139,0.145164128595601,0.173310062942057,0.120655099984926,0.0469208211143695,0.27906976744186,0.581789269911504,0,6.3046875,6.3046875,0.0605077908724195,"mm"
0.168100298306844,0.0656976359011632,0.158634339435923,0.116655121227115,0.230400791687284,0.113745670460168,2.68280932072939,13.4798251537919,0.94597705045404,0.617383198451783,0.118594755071747,0.168100298306844,0.117229540938697,0.0469208211143695,0.266666666666667,0.787746710526316,0,20.2265625,20.2265625,0.0353933307583366,"mm"
0.151591289100444,0.0635583227855984,0.147450688500186,0.115772236695199,0.202992184592482,0.0872199478972832,2.08364540743402,8.55562589276434,0.945227280985074,0.598216282350384,0.145574990695943,0.151591289100444,0.120543846685576,0.0471050049067713,0.27906976744186,0.676209677419355,0,5.25,5.25,0.0934089781746032,"mm"
0.146701354741788,0.0709294735886378,0.127872255489022,0.108758483033932,0.214946107784431,0.106187624750499,3.12925961724278,15.6147846234056,0.931514618548185,0.571242446551883,0.11412375249501,0.146701354741788,0.132429737321015,0.0471512770137525,0.27906976744186,0.328125,0,4.3359375,4.3359375,0.0466339066339066,"mm"
0.124493484530375,0.0755828936737009,0.114575214341387,0.0687451286048324,0.182338269680436,0.113593141075604,3.5637417704412,19.6982650094168,0.944547188007419,0.656256713324096,0.114793452844895,0.124493484530375,0.121729281522829,0.0469208211143695,0.27906976744186,0.818607954545455,0,10.7578125,10.7578125,0.0716021451315569,"mm"
0.11996243852394,0.0854341150624557,0.114096916299559,0.0277533039647577,0.202290748898678,0.174537444933921,2.93093730062003,14.2171201412999,0.936110503036782,0.610361184964914,0.00370044052863436,0.11996243852394,0.128938445078794,0.0471050049067713,0.27906976744186,0.459599743150685,0,4.734375,4.734375,0.0622849518994453,"mm"
0.180132422614606,0.0619029804080894,0.178885421310745,0.126330806954971,0.242674988854213,0.116344181899242,2.188058486587,8.66140577225741,0.929163826448004,0.481826473636763,0.248417298261257,0.180132422614606,0.121027258289909,0.0471512770137525,0.27906976744186,1.16771320093458,0,18.046875,18.046875,0.0439781271360219,"mm"
0.135645239941977,0.0786216283008096,0.119154411764706,0.0604779411764706,0.215661764705882,0.155183823529412,3.44702547500882,17.4317376396282,0.936645049068954,0.632055561428808,0.120441176470588,0.135645239941977,0.119687893233454,0.0471050049067713,0.27906976744186,0.772832661290323,0,7.171875,7.171875,0.0935868754660701,"mm"
0.158948119971491,0.0750505415413661,0.158366461872064,0.112425009035056,0.223635706541381,0.111210697506325,1.0343366901683,4.07789284474877,0.968950330499597,0.736557580992329,0.112829779544633,0.158948119971491,0.13108978593886,0.0471976401179941,0.277456647398844,0.770174050632911,0,10.9453125,10.9453125,0.0656091130242247,"mm"
0.145928412617036,0.0686546838502838,0.12664106351551,0.108112259970458,0.205884785819793,0.0977725258493353,4.07920806668576,25.8003740745984,0.944754852298315,0.639870499324141,0.114977843426883,0.145928412617036,0.12671629897221,0.0469208211143695,0.27906976744186,0.591970915841584,0,9.5390625,9.5390625,0.0573300573300573,"mm"
0.188355131176139,0.0609930442562778,0.206060209424084,0.124332460732984,0.239777486910995,0.11544502617801,1.28620600080968,4.40064537005653,0.936824043396674,0.449618991107723,0.231073298429319,0.188355131176139,0.122025910909093,0.0470127326150832,0.27906976744186,1.12514928343949,0,12,12,0.068088503649635,"mm"
0.166601528567433,0.0656897567816618,0.182883959044369,0.106672354948805,0.216569965870307,0.109897610921502,1.53237243424953,5.50673029571744,0.948705804078448,0.597276357432983,0.195784982935154,0.166601528567433,0.119409027529375,0.0469208211143695,0.27906976744186,0.932271634615385,0,11.25,11.25,0.0461334745762712,"mm"
0.166563303502,0.0597204889393346,0.174084507042254,0.107718309859155,0.211830985915493,0.104112676056338,2.93880101940606,15.478012749412,0.929941287861311,0.491862180767338,0.204957746478873,0.166563303502,0.117846650957915,0.0471976401179941,0.27906976744186,0.7107421875,0,6.1171875,6.1171875,0.103729480825337,"mm"
0.168926624209863,0.0632226372557523,0.175252918287938,0.107859922178988,0.224124513618677,0.116264591439689,1.36818563349184,5.30619593810876,0.944173588971397,0.534759683076458,0.195953307392996,0.168926624209863,0.117960695137889,0.0473840078973346,0.277456647398844,1.44338474025974,0,13.640625,13.640625,0.0492957746478873,"mm"
0.167659044238433,0.0650997449443303,0.183443105756359,0.100005354752343,0.211330655957162,0.111325301204819,2.55469197596213,11.1222614992976,0.92540305387727,0.447679653255768,0.194388219544846,0.167659044238433,0.111402253498252,0.0469667318982388,0.277456647398844,0.590597587719298,0,14.0859375,14.0859375,0.0210583210572613,"mm"
0.201232794489779,0.0576214261746921,0.207536064627813,0.157045585689556,0.256330063473745,0.0992844777841893,1.70764117665851,5.97413961055412,0.931294261773898,0.449594001761359,0.265701096364685,0.201232794489779,0.130690686810548,0.0480961923847695,0.27906976744186,0.917584196891192,0,5.0390625,5.0390625,0.0965508230990332,"mm"
0.18067132538138,0.0596971988488739,0.196726296958855,0.117584973166368,0.222898032200358,0.105313059033989,1.79293796635138,6.63810552277164,0.926994153081173,0.470804696150054,0.224150268336315,0.18067132538138,0.146576103385964,0.0470127326150832,0.277456647398844,1.32352941176471,0,12,12,0.0934186662946428,"mm"
0.182070780801436,0.0613485313384197,0.196746666666667,0.138755555555556,0.225617777777778,0.0868622222222222,2.29683838489278,11.8326368037752,0.947078387101803,0.580966469848771,0.210933333333333,0.182070780801436,0.117056971186754,0.0470127326150832,0.27906976744186,0.730350378787879,0,4.8046875,4.8046875,0.0998891352549889,"mm"
0.177323727070435,0.0646207918744924,0.179259919750334,0.12857779759251,0.233187695051271,0.104609897458761,0.994016879178399,3.56594017196953,0.954406663923504,0.614936846262425,0.276130182790905,0.177323727070435,0.124405871753505,0.0472906403940887,0.27906976744186,0.847035630841122,0,5.9765625,5.9765625,0.145098039215686,"mm"
0.175754139723564,0.058586071206495,0.199892037786775,0.122555105713,0.222690058479532,0.100134952766532,2.41497902154434,9.72486989340247,0.901091035585023,0.38004444475038,0.217273954116059,0.175754139723564,0.116600071391938,0.0470588235294118,0.27906976744186,0.897743055555556,0,5.203125,5.203125,0.128976632882883,"mm"
0.184630477024533,0.0537488725394889,0.195944111776447,0.147656686626746,0.221988023952096,0.0743313373253493,2.00133780945662,7.99501542638116,0.926508832810683,0.425425440660326,0.196502994011976,0.184630477024533,0.117234735282719,0.0469667318982388,0.27906976744186,0.987861570247934,0,18.3984375,18.3984375,0.0308887979898323,"mm"
0.166672056121951,0.0628683626465696,0.171506086956522,0.109273043478261,0.219812173913043,0.110539130434783,1.15279512627539,4.26385659367175,0.950291952145091,0.545266239004873,0.201892173913043,0.166672056121951,0.122985774673608,0.0470588235294118,0.27906976744186,0.944010416666667,0,10.1953125,10.1953125,0.0963885799035966,"mm"
0.170652168679444,0.0633592795190964,0.1812890625,0.1115625,0.22517578125,0.11361328125,0.930671972011651,3.58056620972495,0.94421655924093,0.489809206373678,0.09365234375,0.170652168679444,0.117650812234035,0.0471976401179941,0.274285714285714,0.787451675257732,0,6.3046875,6.3046875,0.151595054897553,"mm"
0.168673674149309,0.0646668594186877,0.175277533039648,0.105462555066079,0.229057268722467,0.123594713656388,1.33988757380923,5.42084853825784,0.94390854481745,0.505385720016964,0.0896740088105727,0.168673674149309,0.113085481716687,0.0470127326150832,0.27906976744186,0.798895474137931,0,10.921875,10.921875,0.0721391039268381,"mm"
0.170730021251416,0.060635322393488,0.18727868852459,0.11055737704918,0.216393442622951,0.10583606557377,1.64233564628711,6.29880312976091,0.939472999022881,0.51040801465342,0.208393442622951,0.170730021251416,0.113496478735439,0.0472906403940887,0.27906976744186,0.8408203125,0,6.0234375,6.0234375,0.120115039756386,"mm"
0.170865423067499,0.0613046420598415,0.182695035460993,0.109352245862884,0.215791962174941,0.106439716312057,2.21982259467565,10.5561933055871,0.938061994029809,0.514324669057552,0.10538061465721,0.170865423067499,0.108361784913753,0.0469667318982388,0.277456647398844,0.959185163551402,0,11.6015625,11.6015625,0.0625429553264605,"mm"
0.171265998078125,0.0611729985930795,0.188902195608782,0.112223552894212,0.211369261477046,0.0991457085828343,2.3360520196316,9.75516928305517,0.927036924546734,0.478254998509932,0.190131736526946,0.171265998078125,0.111566462293708,0.0469667318982388,0.277456647398844,0.404028096330275,0,5.484375,5.484375,0.0633296963084197,"mm"
0.173736796552561,0.0618957619280765,0.186804580716661,0.115227188769856,0.227765053564832,0.112537864794976,1.23467298974865,3.89478551078338,0.93938153493741,0.49843985713519,0.106745474695235,0.173736796552561,0.122162497764359,0.0469667318982388,0.27906976744186,0.624258667883212,0,4.96875,4.96875,0.126415094339623,"mm"
0.177138584505519,0.0610265079806833,0.164968152866242,0.137882165605096,0.230175159235669,0.0922929936305733,1.63511554302012,6.52438119186632,0.948462349097556,0.5838220369356,0.160843949044586,0.177138584505519,0.120561251841039,0.0470588235294118,0.27906976744186,0.829076086956522,0,6.09375,6.09375,0.108884615384615,"mm"
0.168653540858241,0.0609576781671569,0.185167883211679,0.106277372262774,0.213065693430657,0.106788321167883,2.2376810861267,8.71299420469496,0.926220070147419,0.47363963907137,0.100350364963504,0.168653540858241,0.116769952780744,0.0469208211143695,0.27906976744186,1.09070889261745,0,9.3984375,9.3984375,0.114677335438382,"mm"
0.169939965293368,0.0629278016843142,0.18168709444845,0.110728190338861,0.218226387887527,0.107498197548666,1.24103883786679,4.3849232036453,0.946974194451846,0.542189644353689,0.190569574621485,0.169939965293368,0.111234728215263,0.0475247524752475,0.271186440677966,1.06584821428571,0,6.796875,6.796875,0.142279979413278,"mm"
0.174557176029204,0.0604884275449049,0.188556499020248,0.117230568256042,0.226048334421946,0.108817766165905,1.4638577790984,5.12488259453774,0.935159841184608,0.489225607944003,0.113207054212933,0.174557176029204,0.129295337506883,0.0469208211143695,0.27906976744186,1.06898834745763,0,5.015625,5.015625,0.149818806027084,"mm"
0.170159447135013,0.0557062746392505,0.182952503209243,0.116696619597775,0.20655541292255,0.0898587933247754,1.81054405712721,6.66163522566079,0.928890513503597,0.45985464742499,0.182952503209243,0.170159447135013,0.112501261893878,0.0469208211143695,0.27906976744186,0.850203804347826,0,6.1171875,6.1171875,0.109094575519258,"mm"
0.15463111351669,0.0564271288241641,0.162290358330255,0.104056150720355,0.202526782415959,0.098470631695604,1.61299733788164,5.37252005081915,0.925194682421021,0.441280015151153,0.105814554857776,0.15463111351669,0.116021474529089,0.0472906403940887,0.277456647398844,0.877717391304348,0,9.6796875,9.6796875,0.0931921842446084,"mm"
0.167596856982677,0.0607741608005166,0.174797101449275,0.106826086956522,0.207666666666667,0.100840579710145,1.90995477921384,7.60914354683044,0.935226715970375,0.476545842114036,0.171144927536232,0.167596856982677,0.116809750418553,0.0469208211143695,0.277456647398844,0.796383304195804,0,5.8359375,5.8359375,0.0828544949026877,"mm"
0.174262903138915,0.0616121732451242,0.192495289367429,0.110869448183042,0.222417227456258,0.111547779273217,1.62372380875434,5.35414264545024,0.930189780069151,0.452891766053665,0.214729475100942,0.174262903138915,0.126490122511073,0.0469208211143695,0.27906976744186,1.15573770491803,0,5.53125,5.53125,0.0884602685450143,"mm"
0.183004572690763,0.065412689550136,0.204392340758109,0.121234857366159,0.23831184056272,0.117076983196561,1.27428990041108,4.03865685032787,0.938383261919793,0.528613611732095,0.218178976162563,0.183004572690763,0.122429259862382,0.0475718533201189,0.277456647398844,0.924944196428571,0,12,12,0.0672792376893939,"mm"
0.169836015055049,0.0603291824564955,0.18415859030837,0.108669603524229,0.210678414096916,0.102008810572687,1.86271733822859,6.39857331814413,0.926197002133904,0.469827440763889,0.183418502202643,0.169836015055049,0.107585083025791,0.0470127326150832,0.266666666666667,1.0230152027027,0,9.1875,9.1875,0.0919110362591639,"mm"
0.204360623691884,0.0614853214238049,0.229466192170819,0.145195729537367,0.255800711743772,0.110604982206406,1.55607865899938,4.89748190823562,0.913153349731708,0.363943006094272,0.264768683274021,0.204360623691884,0.112408962692725,0.0470588235294118,0.271186440677966,0.912715517241379,0,5.203125,5.203125,0.0774318622419888,"mm"
0.174483842083159,0.0661405492309014,0.174060211554109,0.122571196094386,0.234890154597234,0.112318958502848,1.43661823251029,5.40531062811685,0.956040140372486,0.646743257269242,0.124165988608625,0.174483842083159,0.126096831894899,0.0471512770137525,0.277456647398844,1.11041666666667,0,4.03125,4.03125,0.141586867305062,"mm"
0.179871947992384,0.0684546303126044,0.191965065502183,0.122159587137753,0.243096466851925,0.120936879714172,1.99294858003573,8.5966784516381,0.939062460641919,0.547272995430505,0.121937276697102,0.179871947992384,0.132293834724825,0.0471976401179941,0.27906976744186,1.22784745065789,0,11.578125,11.578125,0.0964015741343677,"mm"
0.188461223170346,0.0477687687054688,0.202566986437314,0.168944756864042,0.216275223288124,0.047330466424082,3.0882798744604,15.3827033233823,0.910240934624097,0.376328631524658,0.205438306318227,0.188461223170346,0.119712024445779,0.0473840078973346,0.277456647398844,0.744998094512195,0,5.671875,5.671875,0.108721318207484,"mm"
0.217741477091795,0.0460843508492918,0.230642335766423,0.207547445255474,0.245664233576642,0.0381167883211679,2.36317306518454,8.73447806231367,0.892883510837109,0.310441468431469,0.241372262773723,0.217741477091795,0.117563383465415,0.0469208211143695,0.27906976744186,1.00247231012658,0,5.109375,5.109375,0.151688198215066,"mm"
0.204839573127224,0.0546123072591617,0.22287323943662,0.174760563380282,0.243492957746479,0.0687323943661972,1.80240160650263,6.34056302096695,0.923011769405241,0.411511895622306,0.235943661971831,0.204839573127224,0.128586426635618,0.047244094488189,0.27906976744186,1.35746951219512,0,5.15625,5.15625,0.188897827835881,"mm"
0.21327497802962,0.0541685531101703,0.234905263157895,0.1932,0.250378947368421,0.057178947368421,2.23505854881254,8.3996095639791,0.90364373138343,0.347439605525484,0.241684210526316,0.21327497802962,0.124450498952253,0.0479041916167665,0.277456647398844,0.985409007352941,0.0703125,5.8359375,5.765625,0.125140712945591,"mm"
0.212739432043418,0.052380047380361,0.228896525391371,0.19778541428026,0.24749904543719,0.0497136311569302,2.31728252287746,9.45254666257114,0.907878940429062,0.372639088028904,0.24065673921344,0.212739432043418,0.121303289321667,0.0471976401179941,0.27906976744186,0.8173828125,0,5.2265625,5.2265625,0.117581113162754,"mm"
0.192642967202768,0.0610194098066828,0.207831325301205,0.152409638554217,0.239397590361446,0.0869879518072289,1.38536937829417,4.95192819526521,0.942274094982575,0.528116837446256,0.196506024096386,0.192642967202768,0.122695397572046,0.0471050049067713,0.277456647398844,0.880659448818898,0,4.3828125,4.3828125,0.176470588235294,"mm"
