meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.121240226,0.069851236,0.104331697,0.062324059,0.187430442,0.125106383,2.356448097,12.45520785,0.958258526,0.699095119,0.100665576,0.121240226,0.110667275,0.046920821,0.277456647,0.5546875,0,19.8984375,19.8984375,0.03160938,male
0.116995076,0.073593308,0.104345969,0.050528564,0.1804378,0.129909237,1.327303124,5.251021367,0.969019596,0.758291015,0.037672184,0.116995076,0.119860401,0.04743083,0.279069767,0.119025735,0,0.6328125,0.6328125,0.113553114,male
0.101803625,0.085052097,0.104384695,0.010858325,0.177642192,0.166783868,5.749673078,45.67683055,0.891535997,0.47588225,0.007094105,0.101803625,0.133167988,0.047571853,0.279069767,0.266129032,0,5.25,5.25,0.050898731,male
0.122046353,0.075919955,0.10440678,0.066610169,0.183728814,0.117118644,1.883565356,8.106386116,0.963008142,0.730551005,0.094067797,0.122046353,0.108387323,0.04743083,0.277456647,0.367876838,0,4.921875,4.921875,0.094761905,male
0.121067905,0.083588917,0.104825713,0.0484201,0.209397918,0.160977818,0.525279935,3.120905766,0.97481281,0.775792266,0.116740607,0.121067905,0.130806379,0.049792531,0.279069767,0.903108016,0,19.828125,19.828125,0.045623194,male
0.115339343,0.084262935,0.10573931,0.031880474,0.198784132,0.166903658,2.456378618,14.20052248,0.94522327,0.615830095,0.008943843,0.115339343,0.154154673,0.046966732,0.279069767,0.154017857,0,1.1015625,1.1015625,0.103276906,female
0.118779519,0.075614567,0.105945946,0.053621622,0.197837838,0.144216216,2.781487289,14.40696187,0.945234899,0.651738381,0.105513514,0.118779519,0.116209916,0.047012733,0.274285714,0.137774493,0,1.546875,1.546875,0.100044563,male
0.132356654,0.072637126,0.106044099,0.086433204,0.184124514,0.09769131,4.865232382,41.50741563,0.930196614,0.639322003,0.089701686,0.132356654,0.111004021,0.047058824,0.279069767,0.629464286,0,10.1015625,10.1015625,0.007758121,male
0.110369021,0.085554266,0.106078268,0.029142381,0.191873439,0.162731057,1.744131628,6.624281202,0.950529023,0.663125916,0.010258118,0.110369021,0.124668829,0.048048048,0.279069767,0.547807836,0,4.5,4.5,0.091266026,male
0.115775322,0.069385654,0.106145723,0.056177402,0.164392819,0.108215417,2.066935997,8.924471038,0.956880887,0.689501437,0.108806758,0.115775322,0.10126772,0.04719764,0.275862069,0.168229167,0,3,3,0.055330882,male
0.115020196,0.08495613,0.106164757,0.027954173,0.201483906,0.173529733,2.052860472,8.356158287,0.94594005,0.634755893,0.009165303,0.115020196,0.128138432,0.047012733,0.279069767,0.933258929,0,18.984375,18.984375,0.069855967,male
0.107964268,0.08374189,0.106493131,0.022270427,0.19516992,0.172899494,2.702087246,12.15382364,0.938013755,0.620244796,0.006883586,0.107964268,0.126237928,0.046920821,0.279069767,0.579442771,0,9.1171875,9.1171875,0.086568123,male
0.11343211,0.075336044,0.106769231,0.047846154,0.187076923,0.139230769,2.552575813,13.74011096,0.944839529,0.61247213,0.104307692,0.11343211,0.127162089,0.047058824,0.279069767,0.186392717,0,6.3046875,6.3046875,0.051947632,male
0.120111469,0.068755143,0.107386798,0.064615385,0.180250955,0.11563557,1.74592529,7.608648742,0.960533154,0.697780472,0.106928532,0.120111469,0.120618721,0.047244094,0.274285714,0.20533288,0,3,3,0.081190665,male
0.123093716,0.072513865,0.107606973,0.066782884,0.183042789,0.116259905,2.059009159,9.044777097,0.954976509,0.696557674,0.09118859,0.123093716,0.11254382,0.047058824,0.277456647,0.258116883,0,5.625,5.625,0.070394737,male
0.133337902,0.069303811,0.107667804,0.089192264,0.195267349,0.106075085,3.043456024,13.6941731,0.929512183,0.6278722,0.086962457,0.133337902,0.121967879,0.047337278,0.277456647,0.82265625,0,4.6875,4.6875,0.076296296,male
0.120049382,0.062948605,0.107903657,0.091668153,0.161355932,0.069687779,3.349490914,16.5737316,0.933436327,0.624782084,0.102158787,0.120049382,0.132429438,0.046920821,0.277456647,0.249715909,0,4.96875,4.96875,0.044677821,male
0.129795301,0.068079377,0.107959559,0.085955882,0.195202206,0.109246324,3.231286446,17.58857132,0.946272709,0.650686453,0.099080882,0.129795301,0.110790922,0.046966732,0.277456647,0.412713068,0,5.3671875,5.3671875,0.077729258,male
0.116326004,0.085923382,0.108306189,0.017785016,0.200879479,0.183094463,3.020558562,15.38373573,0.92639899,0.564346185,0.005016287,0.116326004,0.123644345,0.047058824,0.277456647,0.155539773,0,3.8203125,3.8203125,0.045904006,male
0.109666836,0.082409946,0.10855132,0.0251261,0.166029326,0.140903226,2.753957585,12.48941336,0.957413189,0.728514646,0.009196481,0.109666836,0.13429604,0.047105005,0.279069767,0.744932432,0,12.4453125,12.4453125,0.065730532,male
0.120408818,0.079381275,0.108583247,0.04705274,0.189079628,0.142026887,2.469721976,10.13895668,0.948340918,0.670140153,0.10655636,0.120408818,0.129873136,0.047058824,0.277456647,0.408166274,0,4.6640625,4.6640625,0.121758794,male
0.112133191,0.084175718,0.108723404,0.025744681,0.198297872,0.172553191,1.91944562,6.775475632,0.945887108,0.65268733,0.008297872,0.112133191,0.135204552,0.04729064,0.275862069,0.635336538,0,4.6171875,4.6171875,0.138346382,male
0.137399435,0.061017943,0.109565217,0.09942029,0.190724638,0.091304348,4.407148451,28.5915766,0.904756226,0.53360886,0.103478261,0.137399435,0.128872357,0.046966732,0.279069767,1.900705645,0,11.6015625,11.6015625,0.106385281,male
0.120457077,0.078506812,0.109585666,0.048443449,0.203337066,0.154893617,2.649335118,11.64365952,0.92292947,0.535088255,0.103941769,0.120457077,0.113462403,0.046966732,0.279069767,0.110422036,0,1.7109375,1.7109375,0.073912389,male
0.117392144,0.075937008,0.109777348,0.053126815,0.172933204,0.119806389,1.756117091,6.933000081,0.954119546,0.694004161,0.112758955,0.117392144,0.122353408,0.047244094,0.279069767,0.24309593,0,6.1171875,6.1171875,0.076521924,male
0.120437757,0.081984771,0.109808493,0.050124896,0.18674438,0.136619484,0.983036498,4.156545993,0.975988369,0.820984108,0.00746045,0.120437757,0.138679011,0.047713718,0.279069767,0.494944853,0,6.65625,6.65625,0.078598711,male
0.12359535,0.073009331,0.109985612,0.058618705,0.18552518,0.126906475,1.101065568,4.294372504,0.969370155,0.767803743,0.099510791,0.12359535,0.118282765,0.046966732,0.277456647,0.264508929,0,3.1640625,3.1640625,0.104713805,male
0.124518114,0.075793652,0.110065359,0.063267974,0.204313725,0.141045752,2.847251147,13.54137989,0.939722554,0.608432881,0.106405229,0.124518114,0.120819643,0.04719764,0.277456647,0.230718085,0,6.28125,6.28125,0.052631579,male
0.122444698,0.070100457,0.110641248,0.064055459,0.167175043,0.103119584,1.707939737,7.99106723,0.960158122,0.706511769,0.05507799,0.122444698,0.099336023,0.047012733,0.269662921,0.183759973,0.0234375,0.7734375,0.75,0.162634409,male
0.133042636,0.069088978,0.111010101,0.091212121,0.198922559,0.107710438,3.018887237,14.60902558,0.940118176,0.650152635,0.095690236,0.133042636,0.110127404,0.046966732,0.262295082,1.175358953,0,12,12,0.080213759,male
0.113786985,0.084932253,0.11131019,0.028533035,0.19643897,0.167905935,2.500712048,11.01300091,0.948174944,0.662622955,0.00893617,0.113786985,0.126055864,0.04719764,0.271186441,0.43279733,0,4.96875,4.96875,0.040896713,male
0.126773011,0.057800219,0.111888298,0.102393617,0.15731383,0.054920213,6.26375334,60.94926862,0.901276807,0.518323055,0.106489362,0.126773011,0.107943812,0.04729064,0.279069767,0.58873981,0,7.78125,7.78125,0.016098878,male
0.120654322,0.076464032,0.111972387,0.056055227,0.195502959,0.139447732,2.52583966,13.26959254,0.946963683,0.639964599,0.107830375,0.120654322,0.124066077,0.047105005,0.279069767,0.220132212,0,5.34375,5.34375,0.054290137,male
0.137433311,0.058518247,0.112036915,0.092841134,0.200079103,0.10723797,2.807995168,12.77665008,0.911079506,0.478175097,0.101331575,0.137433311,0.111203994,0.047151277,0.277456647,1.313384434,0,6.046875,6.046875,0.135810914,male
0.142226653,0.06544671,0.112242424,0.093454545,0.202909091,0.109454545,2.380898762,9.942832507,0.936039956,0.557276024,0.106545455,0.142226653,0.118711226,0.047012733,0.275862069,0.59375,0,6.5390625,6.5390625,0.096102151,male
0.134056201,0.075186029,0.113053546,0.070506512,0.196121563,0.125615051,1.619711279,9.065671595,0.958859648,0.702553388,0.087525326,0.134056201,0.112545249,0.048,0.256684492,0.229940878,0,0.703125,0.703125,0.262857143,male
0.133324738,0.072848766,0.11335958,0.082860892,0.203753281,0.120892388,1.904123194,7.799217953,0.958361764,0.708278515,0.108582677,0.133324738,0.116200305,0.047105005,0.279069767,0.424921875,0,5.8125,5.8125,0.081879526,male
0.130486897,0.070406551,0.113417722,0.076098287,0.19618764,0.120089352,1.820872604,8.561101138,0.969568221,0.778488652,0.101533879,0.130486897,0.114802358,0.047151277,0.279069767,0.198069853,0,1.078125,1.078125,0.131578947,male
0.132478245,0.062713943,0.114265896,0.095491329,0.190011561,0.094520231,3.227001299,16.44904438,0.929307077,0.621056022,0.096462428,0.132478245,0.113655561,0.048730964,0.274285714,1.331503378,0,12.1640625,12.1640625,0.063187125,male
0.142720301,0.072153959,0.114299517,0.086795491,0.199066023,0.112270531,3.777469099,22.66003516,0.926077921,0.588616859,0.086795491,0.142720301,0.114433333,0.048192771,0.279069767,0.934517045,0,5.6015625,5.6015625,0.107761933,male
0.134534586,0.064730727,0.114401806,0.096072235,0.194356659,0.098284424,2.598278384,11.43265271,0.930364284,0.601640457,0.09986456,0.134534586,0.100895912,0.047524752,0.275862069,0.332226563,0,9.46875,9.46875,0.05497655,male
0.13664934,0.059984179,0.114795417,0.088216039,0.191096563,0.102880524,2.329923844,8.709185143,0.920895616,0.502828661,0.082258592,0.13664934,0.116649849,0.04719764,0.274285714,0.255744485,0,5.15625,5.15625,0.070674487,male
0.135594092,0.069483495,0.114848967,0.105500795,0.188892422,0.083391627,5.216781406,37.30204553,0.913236757,0.555256811,0.109952305,0.135594092,0.110189249,0.047619048,0.274285714,0.263547207,0,7.6171875,7.6171875,0.0430394,male
0.128142759,0.073027618,0.115294118,0.067741935,0.186755218,0.119013283,1.695719897,7.11716443,0.963764805,0.745172282,0.105199241,0.128142759,0.118246459,0.047151277,0.275862069,0.457435345,0,11.3671875,11.3671875,0.070139912,male
0.144996918,0.060843529,0.115609265,0.103202417,0.198791541,0.095589124,3.5584503,17.97980308,0.903792813,0.498126952,0.112225579,0.144996918,0.111729626,0.046920821,0.272727273,1.08046875,0,4.5703125,4.5703125,0.125534188,male
0.128853795,0.078549776,0.115804348,0.072586957,0.195695652,0.123108696,1.656019895,6.423116605,0.968766444,0.766517847,0.104391304,0.128853795,0.116518699,0.048289738,0.279069767,0.295217803,0,4.40625,4.40625,0.063886374,male
0.145691007,0.059573579,0.115839243,0.106130812,0.205642238,0.099511426,4.115208179,22.35835004,0.882727468,0.453273907,0.110102443,0.145691007,0.119640554,0.04729064,0.277456647,0.90625,0,5.484375,5.484375,0.139539205,male
0.134545533,0.053062495,0.116368794,0.10187234,0.169191489,0.067319149,3.862899955,22.41740029,0.906916692,0.49826144,0.101276596,0.134545533,0.121829475,0.046920821,0.277456647,1.377634448,0,10.2890625,10.2890625,0.066650889,male
0.140622404,0.059050176,0.116396075,0.103407672,0.183835861,0.080428189,3.92758859,23.07591996,0.919505871,0.567672385,0.106404996,0.140622404,0.122961022,0.047384008,0.275862069,1.183854167,0,8.15625,8.15625,0.119620422,male
0.128717701,0.078183915,0.116448598,0.054135514,0.198878505,0.144742991,1.336544549,4.926635843,0.969704902,0.764651379,0.101074766,0.128717701,0.127250865,0.04729064,0.269662921,0.164722711,0,2.3671875,2.3671875,0.079024569,male
0.114087247,0.064809581,0.116505343,0.084299183,0.145543683,0.0612445,2.341333116,9.32966594,0.933886493,0.589317225,0.121609051,0.114087247,0.129070685,0.046966732,0.279069767,0.125710227,0,6,6,0.034429506,male
0.126435228,0.070426603,0.116745763,0.066915254,0.177966102,0.111050847,3.072126519,22.97225021,0.953248626,0.699254164,0.046508475,0.126435228,0.093423589,0.046920821,0.279069767,0.091755319,0.0234375,0.609375,0.5859375,0.093913043,male
0.14054143,0.069823767,0.116787565,0.092849741,0.19984456,0.106994819,2.972180609,14.67709149,0.935424345,0.603606475,0.095751295,0.14054143,0.12240888,0.046966732,0.279069767,0.27192051,0,10.5703125,10.5703125,0.036207695,male
0.114368183,0.065132223,0.117585302,0.086351706,0.138346457,0.051994751,2.358196956,9.062403051,0.928187448,0.560741454,0.122729659,0.114368183,0.119801797,0.047012733,0.279069767,0.055889423,0,0.5390625,0.5390625,0.09026465,male
0.138292056,0.057488256,0.117994723,0.107229551,0.174881266,0.067651715,5.825056955,49.20972692,0.899788147,0.487993308,0.108601583,0.138292056,0.114676502,0.046920821,0.279069767,0.858837891,0,5.8359375,5.8359375,0.108433735,male
0.138601894,0.057495236,0.118192308,0.103384615,0.199230769,0.095846154,3.206967961,15.23095779,0.906144807,0.514013439,0.1085,0.138601894,0.125236394,0.047105005,0.279069767,1.128148321,0,11.765625,11.765625,0.111304781,male
0.158976741,0.065849948,0.118344934,0.110007734,0.228352668,0.118344934,4.576027945,28.90774188,0.871971576,0.32400509,0.115529776,0.158976741,0.12104053,0.047713718,0.277456647,0.253764205,0,6.3515625,6.3515625,0.024464945,male
0.140495091,0.072510478,0.118428128,0.105108583,0.206163392,0.101054809,3.499846776,18.25223935,0.930072089,0.59965857,0.113216132,0.140495091,0.115580612,0.04719764,0.279069767,0.112996689,0,5.4609375,5.4609375,0.014812828,male
0.133851157,0.074432674,0.11884677,0.068168713,0.200021356,0.131852643,1.185589519,4.767063102,0.959647015,0.648285107,0.107485318,0.133851157,0.116153539,0.047058824,0.274285714,0.946601942,0.0234375,12.4921875,12.46875,0.071467732,male
0.149294943,0.061190212,0.118885246,0.102360656,0.206557377,0.104196721,2.887083447,13.28019401,0.902355338,0.494936345,0.10695082,0.149294943,0.106267416,0.047105005,0.279069767,0.441894531,0,2.6015625,2.6015625,0.162962963,male
0.148197523,0.060440206,0.119144385,0.102459893,0.199786096,0.097326203,2.518011413,10.52244365,0.91959005,0.489727526,0.114010695,0.148197523,0.111773547,0.046920821,0.277456647,0.418204066,0,4.21875,4.21875,0.07979798,male
0.130252756,0.080159675,0.119259259,0.062457912,0.213299663,0.150841751,2.48759925,11.09684937,0.940127309,0.625528904,0.112659933,0.130252756,0.120419924,0.047244094,0.275862069,0.071469907,0,0.6328125,0.6328125,0.077577578,male
0.13034283,0.080906927,0.119383562,0.072557078,0.198812785,0.126255708,1.981398537,7.79956381,0.949687207,0.657095654,0.104041096,0.13034283,0.126384501,0.047244094,0.275862069,0.786024306,0,7.875,7.875,0.127632784,male
0.141774647,0.07212791,0.119409231,0.093735385,0.210387692,0.116652308,2.232307088,10.22678356,0.956346943,0.695896318,0.108036923,0.141774647,0.112578813,0.047384008,0.275862069,0.360881024,0,6.0703125,6.0703125,0.068716094,male
0.14554614,0.073342474,0.11950553,0.09035784,0.218425504,0.128067664,2.736869064,11.89102025,0.936793486,0.611112691,0.09509434,0.14554614,0.113999698,0.047058824,0.275862069,0.472098214,0,3.515625,3.515625,0.076666667,male
0.146553816,0.062615006,0.119563758,0.108993289,0.211409396,0.102416107,3.979817332,22.30754836,0.902142496,0.482676427,0.109932886,0.146553816,0.117610233,0.047151277,0.279069767,0.33371804,0,4.8046875,4.8046875,0.08437863,male
